date,ust1,ust2,ust5,ust10,ust5vs2,ust10vs2
20000613,6.4714659627,6.4177420468,6.2576066318,6.0122775606,-0.160135415,-0.4054644862
20000614,6.4220100629,6.3593061329,6.1988126977,5.9500259496,-0.1604934352,-0.4092801833
20000615,6.4094843595,6.365414206,6.2050280028,5.954552187,-0.1603862032,-0.410862019
20000616,6.3513438322,6.3068214876,6.1309918957,5.8828850365,-0.175829591899999,-0.423936451099999
20000619,6.3587381494,6.3271298276,6.1486271413,5.9055563357,-0.1785026863,-0.4215734919
20000620,6.3793794794,6.3647249966,6.1792122386,5.9218292926,-0.185512758,-0.442895704
20000621,6.4211428138,6.4361198525,6.2669970606,6.0152978481,-0.1691227919,-0.4208220044
20000622,6.4083939954,6.4150050653,6.2560321435,6.0074846683,-0.1589729218,-0.407520397
20000623,6.4547153502,6.4740496861,6.3205515654,6.0855972305,-0.1534981207,-0.3884524556
20000626,6.3950491574,6.410516783,6.2302951629,6.0051294929,-0.1802216201,-0.4053872901
20000627,6.4076902262,6.4104519867,6.2311232973,5.9890609917,-0.1793286894,-0.421390995
20000628,6.3818602582,6.3785439639,6.2201324891,6.0008546214,-0.1584114748,-0.3776893425
20000629,6.3687738343,6.3253379099,6.141976881,5.94052073,-0.1833610289,-0.3848171799
20000630,6.397755287,6.296828241,6.1585389981,5.93273138,-0.1382892429,-0.364096861
20000703,6.3564248161,6.2334424685,6.1182909427,5.8975887837,-0.1151515258,-0.3358536848
20000705,6.3673447885,6.2232270332,6.0980997278,5.8933054884,-0.1251273054,-0.329921544799999
20000706,6.3909756088,6.2707143785,6.1554027634,5.9502296059,-0.1153116151,-0.3204847726
20000707,6.3339893164,6.2129676212,6.087446727,5.9136392469,-0.1255208942,-0.2993283743
20000710,6.3606215011,6.2420602197,6.1184375349,5.944243601,-0.1236226848,-0.2978166187
20000711,6.3600808098,6.250429889,6.1287987422,5.9544728213,-0.1216311468,-0.295957067700001
20000712,6.3636320383,6.267143481,6.1575146097,5.983316216,-0.1096288713,-0.283827264999999
20000713,6.3507952518,6.2235240945,6.0815268328,5.9069519065,-0.1419972617,-0.316572188
20000714,6.4695918238,6.34038444,6.1871059221,6.0002585764,-0.1532785179,-0.3401258636
20000717,6.4024761555,6.3724400351,6.2527843567,6.0473311892,-0.1196556784,-0.3251088459
20000718,6.3854208658,6.3642836717,6.248349886,6.0431114468,-0.1159337857,-0.3211722249
20000719,6.4058230883,6.3897604397,6.2650482484,6.0597254588,-0.1247121913,-0.3300349809
20000720,6.2841553879,6.2532790239,6.1174537749,5.9125273712,-0.135825249,-0.3407516527
20000721,6.2876110299,6.2596859467,6.106852983,5.9021496107,-0.152832963700001,-0.357536336
20000724,6.3277060673,6.2811351426,6.1398881373,5.9348913728,-0.1412470053,-0.3462437698
20000725,6.3228581349,6.2770415742,6.1380493229,5.9327489252,-0.1389922513,-0.344292649
20000726,6.3137349127,6.2687022621,6.1274260117,5.9326718212,-0.1412762504,-0.3360304409
20000727,6.2917757417,6.2285411353,6.0852094808,5.9078275831,-0.143331654500001,-0.320713552200001
20000728,6.316720927,6.2455968444,6.1325273835,5.9407879919,-0.113069460899999,-0.3048088525
20000731,6.3660429787,6.2241680629,6.1129180494,5.9384968688,-0.1112500135,-0.285671194100001
20000801,6.3297420905,6.179308349,6.0600900805,5.8909218065,-0.1192182685,-0.288386542500001
20000802,6.3450376774,6.1631465734,6.0511942991,5.8825949967,-0.1119522743,-0.2805515767
20000803,6.3284683709,6.1592973117,6.0308842918,5.8619231232,-0.1284130199,-0.297374188499999
20000804,6.2797974044,6.0751427364,5.9693949461,5.8048834958,-0.105747790300001,-0.2702592406
20000807,6.3057412189,6.1169437487,6.0136801786,5.862082495,-0.1032635701,-0.2548612537
20000808,6.3010034403,6.0964696731,5.9784222287,5.8265277709,-0.118047444399999,-0.269941902199999
20000809,6.3165263468,6.1090916098,5.976517082,5.8243792576,-0.1325745278,-0.2847123522
20000810,6.3036627948,6.1010045665,5.9456546299,5.8012053232,-0.1553499366,-0.299799243300001
20000811,6.3478398744,6.1677084438,5.9973135954,5.8318933424,-0.1703948484,-0.3358151014
