date,low,high,close,volume,open
2014-12-24,209.17999,209.8,209.28999,1828883,209.50999
2014-12-26,209.72,210.30991,209.85001,1611777,209.75
2014-12-29,209.63,210.42,210.21001,3382967,209.64
2014-12-30,208.97,209.82001,209.00999,2955351,209.69
2014-12-31,206.84,209.66,206.87,5125214,209.46001
2015-01-02,205.64,208.32001,206.73,3400917,207.84
2015-01-05,202.75999,205.78999,203.10001,9582604,205.62
2015-01-06,200.25,204.12,201.27,8019869,203.50999
2015-01-07,202.3,204.14,203.75999,3563302,202.84
2015-01-08,205.42999,207.5899,207.39999,4683157,205.45
2015-01-09,204.9446,207.85001,205.64999,4395060,207.84
2015-01-12,203.3501,206.03,204.09,3501639,205.85001
2015-01-13,201.95,206.91,203.56,8469537,205.56
2015-01-14,199.97,202.49001,202.33,8016940,201.05
2015-01-15,200.28,203.42,200.42999,8726293,203.03
2015-01-16,199.9453,203.23,203,4981716,200.17999
2015-01-20,201.59,204.12,203.5,3629194,203.78999
2015-01-21,202.37,205.07001,204.5,5354063,202.92
2015-01-22,203.75999,207.71001,207.5,4845502,205.44
2015-01-23,206.24001,207.53999,206.39,4819977,207.2
2015-01-26,205.28999,207.00999,206.94,3336107,206.17999
2015-01-27,203.14999,205.55,204.16,5848855,204.44
2015-01-28,201.33,205.72,201.52,6542832,205.63
2015-01-29,200.08,203.72,203.45,7315835,201.73
2015-01-30,200.53999,203.58,200.87,9675515,201.99001
2015-02-02,199.27,203.42999,203.31,4535105,201.48
2015-02-03,204,206.28999,206.2,3616909,204.42
2015-02-04,204.96001,206.82001,205.47,6147020,205.39
2015-02-05,206.23,207.744,207.62,7029704,206.32001
2015-02-06,206.39999,208.72,206.95,3844884,208.02
2015-02-09,205.58,207.09,206.06,6166742,206.21001
2015-02-10,206.25999,208.57001,208.28999,2888509,207.33
2015-02-11,207.27,208.8934,208.39,7154896,208.07001
2015-02-12,209.14999,210.45,210.33,4695590,209.38
2015-02-13,210.24001,211.31,211.28,3099412,210.50999
2015-02-17,210.59,211.8,211.66,2256054,210.89
2015-02-18,210.82001,211.7,211.62,2141045,211.13
2015-02-19,210.72,211.89999,211.45,2185177,210.92
2015-02-20,210.23199,212.8,212.74001,4613532,210.94
2015-02-23,211.97,212.71001,212.67,2630549,212.44
2015-02-24,212.27,213.5499,213.31,2244874,212.62
2015-02-25,212.73,213.74001,213.14999,2066072,213.16
2015-02-26,212.16,213.19,212.91,4450288,213.06
2015-02-27,212.14999,213.08501,212.21001,3932454,212.77
2015-03-02,212.25,213.56,213.56,8313906,212.27
2015-03-03,211.57001,213.07359,212.60001,3137341,212.97
2015-03-04,210.55,211.97,211.71001,4795770,211.91
2015-03-05,211.35001,212.28,211.92999,2937453,212.11
2015-03-06,208.56,211.42,208.98,6450166,210.89999
2015-03-09,209.10001,210.24001,209.85001,2579302,209.17999
2015-03-10,206.39999,208.23,206.4214,4051452,208.17
2015-03-11,205.83,206.94,205.98,2934089,206.74001
2015-03-12,206.63,208.63,208.55,4477444,206.7
2015-03-13,206.00999,208.39101,207.27,4123506,208.2
2015-03-16,208.14,210.14999,210.14,3195576,208.17
2015-03-17,208.45,209.8878,209.42999,3231859,209.21001
2015-03-18,208.08,212.75999,211.89999,5602452,208.87
2015-03-19,210.52,211.78,210.99001,3664674,211.45
2015-03-20,212.03999,213.45,212.85001,3179386,212.12
2015-03-23,212.44,213.53,212.5,2388432,212.86
2015-03-24,211.14999,212.82001,211.17,4224094,212.22
2015-03-25,207.11,210.77,207.19,4066678,210.47
2015-03-26,205.5,207.74001,206.67999,4182590,206.35001
2015-03-27,206.28999,207.33,207.10001,2208557,206.53
2015-03-30,208.35001,209.99001,209.62,3308820,208.35001
2015-03-31,207.75999,209.48891,207.83,3409719,208.64
2015-04-01,205.88,207.78,207.17999,6568343,207.77
2015-04-02,206.75999,208.35001,207.75999,2798222,207
2015-04-06,206.59,209.85001,209.28,2648556,206.75999
2015-04-07,208.64999,210.14999,208.66,2247202,209.23
2015-04-08,208.46001,209.89,209.41,2862471,208.97
2015-04-09,208.60001,210.57001,210.33,2190436,209.2
2015-04-10,210.37,211.49001,211.42999,1737824,210.59
2015-04-13,210.46001,212.03,210.46001,1428769,211.31
2015-04-14,209.49001,211.11,210.83,2816249,210.27
2015-04-15,211.35001,212.45,211.91,2765912,211.48
2015-04-16,211.21001,212.38,211.81,3055824,211.46001
2015-04-17,208.39999,210.62,209.36,4583743,210.37
2015-04-20,210.38,211.64999,211.28,2645015,210.48
2015-04-21,210.66,212.25999,211.06,2663850,212.10001
2015-04-22,210.32001,212.25999,212.08,2709328,211.44
2015-04-23,211.45,213.37,212.61,3736631,211.58
2015-04-24,212.52,213.39,213.08,1838471,213.07001
2015-04-27,211.95,213.88,212.24001,2234807,213.77
2015-04-28,210.75,212.92,212.82001,4874311,212.16
2015-04-29,211.03,212.7099,211.99001,3653277,211.75
2015-04-30,209.02,211.75999,209.85001,3738025,211.3
2015-05-01,210.7,212.19,212.12,2983091,210.81
2015-05-04,212.53,213.42,212.8,1834448,212.64999
2015-05-05,210.13,212.85001,210.34,2541738,212.42999
2015-05-06,208.145,211.33,209.47,3332906,210.94
2015-05-07,208.92,210.75999,210.28999,5453223,209.31
2015-05-08,212.22,213.28,213.03,5096908,212.28
2015-05-11,211.94,213.3,212,4542503,213
2015-05-12,210.02,212.03999,211.35001,3802869,211
2015-05-13,211.14,212.64,211.42999,2720815,211.92
2015-05-14,212.34,213.75,213.69,2633259,212.7
2015-05-15,213.3,214.03,213.91,3021804,213.89
2015-05-18,213.62,214.86,214.53999,3439970,213.7
2015-05-19,214.12,215.00011,214.5,1716115,214.7
2015-05-20,213.95,215.23,214.28999,1737964,214.59
2015-05-21,213.95,215.17999,214.91,1341273,214.17
2015-05-22,214.35001,214.98,214.46001,1840932,214.47
2015-05-26,211.63,213.9399,212.13,3072606,213.84
2015-05-27,212.28,214.42,214.16,2496302,212.7
2015-05-28,213.05009,214.03,213.88,2973833,213.77
2015-05-29,212.25,213.86,212.58,3736032,213.8
2015-06-01,212.05,213.7699,212.95,3517018,213.35001
2015-06-02,211.67999,213.60001,212.78,2791523,212.45
2015-06-03,212.75999,214.10001,213.38,3367411,213.39
2015-06-04,211.16,213.19,211.66,2924062,212.49001
2015-06-05,210.38181,211.9803,211.19,2672404,211.3
2015-06-08,209.78,211.2,209.89,2830230,211.05
2015-06-09,209.10001,210.47,209.82001,2582920,209.91
2015-06-10,210.66,212.82001,212.31,3308043,210.94
2015-06-11,212.64,213.5,213.03,3437953,212.92999
2015-06-12,211.10001,212.23,211.41,4895204,212.08
2015-06-15,209.19,210.85001,210.53,2909223,209.97
2015-06-16,210.13,211.75,211.7,4033712,210.32001
2015-06-17,210.7701,212.72099,211.99001,2363286,212.00999
2015-06-18,212.56,214.75999,214.12,3004140,212.71001
2015-06-19,212.8,214.0199,212.85001,3267996,213.97
2015-06-22,214.12,215.07001,214.37,3093333,214.39999
2015-06-23,214.05,214.91,214.47,3273220,214.63
2015-06-24,211.75,213.45,211.78,2056241,212.97
2015-06-25,211.058,212.53,211.11,2986877,212.42
2015-06-26,210.45,211.84,211.17,3169714,211.58
2015-06-29,206.59,210.082,206.73,5559429,209.31
2015-06-30,206.55,208.5145,207.22,4765148,208.5
2015-07-01,207.86,209.32001,208.84,4942061,209.08
2015-07-02,208.10001,209.57001,208.59,2880796,209.34
2015-07-06,206.815,208.94,208.03999,4563364,207.02
2015-07-07,205.37,209.46001,209.32001,5829856,208.24001
2015-07-08,205.52,208.05,205.78999,5093185,207.7
2015-07-09,206.08,208.63,206.16,4401912,208.36
2015-07-10,207.77,209.24989,208.78999,4358183,208.60001
2015-07-13,210.25,211.2,211.09,3189364,210.28
2015-07-14,210.96001,212.34,211.97,4364355,210.98
2015-07-15,211.36,212.58,211.89,3262132,212.03999
2015-07-16,212.89999,213.61,213.55,4311054,213.19
2015-07-17,213.12,213.85001,213.78,2326583,213.60001
2015-07-20,213.53999,214.46001,213.86,2361263,214.03
2015-07-21,212.69,214.0009,213.03,2928134,213.69
2015-07-22,212.17999,213.05,212.62,3078206,212.2
2015-07-23,211.03999,212.91,211.47,2800232,212.83
2015-07-24,208.86,211.64,209.25,3545266,211.56
2015-07-27,207.50999,208.8,207.99001,4497270,208.17999
2015-07-28,208.07001,210.75999,210.58,2766476,209.06
2015-07-29,210.57401,212.31,211.99001,3765274,210.77
2015-07-30,210.7,212.28999,212.06,2181456,211.42999
2015-07-31,211.44,212.74001,211.75999,4473967,212.74001
2015-08-03,209.92999,211.8,211.03999,5257181,211.7
2015-08-04,210.07001,211.5,210.60001,3046821,211
2015-08-05,211,212.58,211.39,2820010,211.74001
2015-08-06,208.89999,211.69,209.69,2999828,211.52
2015-08-07,208.1377,209.57001,209.17999,3556844,209.42999
2015-08-10,210.56,211.92999,211.83,2173269,210.56
2015-08-11,209.02,210.7103,209.92,2778178,210.23
2015-08-12,206.63,210.39,210.12,4091156,208.35001
2015-08-13,209.28,210.806,209.91,2648068,210
2015-08-14,209.52,210.75999,210.63,2011763,209.7
2015-08-17,209.39999,211.87,211.87,2412955,209.94
2015-08-18,210.9675,211.94,211.27,1960575,211.56
2015-08-19,208.60001,211.28,209.57001,5296638,210.38
2015-08-20,205.12,208.39,205.12,8387687,207.78999
2015-08-21,198.69,204.12,198.81,14981008,203
2015-08-24,147.21001,196.96001,190.52,13186349,188.50999
2015-08-25,188.03999,196.94,188.28,8894650,196.50999
2015-08-26,189.47,195.88,195.67999,13443461,193.24001
2015-08-27,196.34,200.56,200.49001,9720131,198.25
2015-08-28,199.09,200.99001,200.48,5822569,199.66
2015-08-31,198.17999,200.28999,198.75,7316479,199.35001
2015-09-01,191.83,195.88,192.73,12412106,194.28
2015-09-02,193.535,196.59,196.53999,8961896,195.78
2015-09-03,196.08,199.21001,196.71001,9071325,197.39999
2015-09-04,192.71001,194.95,193.66,7237091,194.00999
2015-09-08,196.31,198.75,198.67,6466732,197.06
2015-09-09,195.46001,200.63,195.91,7630415,200.44
2015-09-10,195.38,198.37,196.96001,4904836,195.69
2015-09-11,195.66,197.95,197.92,3392341,196.44
2015-09-14,196.56,198.14999,197.14999,2576620,198.06
2015-09-15,197.23,200.14999,199.62,4680917,197.83
2015-09-16,199.60001,201.59,201.41,5331559,199.92
2015-09-17,200.49001,204.05,200.89999,8791612,201.14999
2015-09-18,197.14999,199.74989,197.55,5983344,198
2015-09-21,197.39999,199.87,198.59,4907905,198.62
2015-09-22,194.74001,196.63989,196.09,4986274,195.98
2015-09-23,195.08,196.83,195.75999,4726555,196.25999
2015-09-24,192.69,195.59,195.06,6846092,194.32001
2015-09-25,192.88,196.09,193.85001,7237931,195.8
2015-09-28,188.71001,192.9525,189.00999,11841565,192.85001
2015-09-29,187.97,190.77,189.03999,9002482,189.3
2015-09-30,190.49001,192.88,192.71001,7919883,191.49001
2015-10-01,190.88,193.53,193.24001,6009675,193.14
2015-10-02,190.19,196.07001,196.07001,4667776,190.8
2015-10-05,197.42999,199.84,199.62,4802757,197.53999
2015-10-06,198.09,200.08,198.87,4450993,199.42
2015-10-07,198.59,200.92999,200.50999,4975180,200.05
2015-10-08,199.7,202.67,202.35001,5945299,199.98
2015-10-09,201.72501,203.03,202.5,3299607,202.63
2015-10-12,202.03999,202.87,202.67999,2128932,202.55
2015-10-13,201.17999,203.28,201.37,3841562,201.75999
2015-10-14,200.07001,202,200.36,2526333,201.32001
2015-10-15,200.75999,203.47,203.42999,3016655,201.27
2015-10-16,203.05,204.41,204.33,3678901,203.95
2015-10-19,203.28,204.50999,204.49001,3960022,203.66
2015-10-20,203.7,204.98,204.19,2440228,204.05
2015-10-21,202.78,205.02,203,5138257,204.8
2015-10-22,203.96001,206.64999,206.34,4176581,204.14999
2015-10-23,207.47,209.11,208.66,4272698,208.47
2015-10-26,207.75,208.52499,208.17999,3308793,208.49001
2015-10-27,206.95,208.17,207.78,4240682,207.33
2015-10-28,207.39,210.14,210.11,4517681,208.19
2015-10-29,209.39,210.44,210,3383041,209.53999
2015-10-30,208.92999,210.61,209.05,3971309,210.25999
2015-11-02,209.37,211.81,211.60001,4297960,209.52
2015-11-03,210.91,212.87,212.13,3078101,211.14
2015-11-04,210.94,212.69,211.58,3355585,212.50999
2015-11-05,210.28,212.2,211.32001,2726826,211.64999
2015-11-06,209.66,211.50999,211.24001,3182695,210.92999
2015-11-09,208.13,210.62,209.21001,3548938,210.48
2015-11-10,208.36,209.78,209.72,3550138,208.69
2015-11-11,208.84,210.11,208.91,2044587,210.08
2015-11-12,205.97,208.22,205.97,4299641,207.64999
2015-11-13,203.57001,205.82001,203.67,6866514,205.46001
2015-11-16,203.31,206.82001,206.82001,4713733,203.41
2015-11-17,206.03999,208.2,206.55,8068021,207.14
2015-11-18,207.17,210.09,209.87,4701903,207.2
2015-11-19,209.39999,210.24001,209.67,3369122,209.78999
2015-11-20,210.06,211.32001,210.62,5014071,210.66
2015-11-23,209.71001,211.17,210.22,2329351,210.48
2015-11-24,208.61,211.00999,210.52,3222020,208.96001
2015-11-25,210.246,210.92999,210.53,1886954,210.73
2015-11-27,210.06,210.99001,210.71001,1062424,210.60001
2015-11-30,209.75,211.08,209.87,5284775,211
2015-12-01,210.31,212.03,211.92999,4190393,210.64
2015-12-02,209.41,212.2,209.74001,3847000,211.84
2015-12-03,205.91,210.34,206.75999,5916843,210.03
2015-12-04,207.09,211.17,210.8,6690260,207.25
2015-12-07,208.37,210.44991,209.5,5875124,210.39999
2015-12-08,206.94,209.2,208.13,7065519,207.67
2015-12-09,205.36,209.85001,206.49001,5733393,207.38
2015-12-10,206.3,208.58,207.00999,6195626,206.61
2015-12-11,202.63,205.25999,202.89,8088884,204.59
2015-12-14,201.10001,204.17999,204.17999,8135335,203.22
2015-12-15,205.67999,207.25,206.19,4734893,205.87
2015-12-16,205.92,209.5799,209.17,5650087,207.62
2015-12-17,206,209.67999,206.08,6569062,209.59
2015-12-18,202.14,205.23,202.22,7050482,205.13
2015-12-21,202.42999,204.23,203.96001,3705021,203.83
2015-12-22,203.91,206.23,205.85001,4574334,205.03999
2015-12-23,206.94,208.46001,208.44,5300090,207.08
2015-12-24,206.64281,207.53999,206.83,2254651,206.98
2015-12-28,205.14999,206.45,206.34,3710933,206.09
2015-12-29,207.5,208.8,208.50999,4690837,207.56
2015-12-30,206.78,208.21001,206.97,5213987,208.13
2015-12-31,204.87,206.89999,204.87,6230735,206.21001
2016-01-04,199.59,202.00999,202,7440029,201.47
2016-01-05,201.035,202.88,202.42,5262179,202.31
2016-01-06,198.57001,201.02,199.77,5496649,199.36
2016-01-07,194.57001,198.39999,194.99001,7545020,196.3
2016-01-08,192.52,196.81171,192.83,8904067,196.13499
2016-01-11,190.78,194.33,193.03,7486773,193.95
2016-01-12,192.08,195.5,194.52,5444573,194.85001
2016-01-13,189.3,195.81,189.78999,7003893,195.35001
2016-01-14,188.57001,194.2,192.8,6909885,190.48
2016-01-15,186.46001,189.69,188.74001,8833230,187.64
2016-01-19,187.1201,191.00999,188.84,7617183,190.8
2016-01-20,181.9001,188.41,186.64999,10177864,185.92999
2016-01-21,185.58,189.78999,187.62,8809568,187.11
2016-01-22,189.82001,191.67,191.49001,4370066,190.71001
2016-01-25,188.34,191.08,188.57001,4088357,190.86
2016-01-26,188.94,191.44,191.13,4655716,189.36
2016-01-27,187.98,192.5,189.08,5691601,190.61
2016-01-28,188.08,191.10001,190.11,5360422,190.89999
2016-01-29,190.82001,194.69,194.62,7807559,190.94
2016-02-01,192.795,195.53011,194.60001,6209893,193.47
2016-02-02,190.47501,192.94,191.09,7111303,192.94
2016-02-03,188.0453,192.72,192.11,7298290,192.39
2016-02-04,190.92999,193.69,192.53,4503008,191.71001
2016-02-05,188.14,192.02,188.85001,5561289,191.96001
2016-02-08,183.72,187.0015,186.31,8106441,186.67999
2016-02-09,184.11,187.87,186.24001,5588277,184.21001
2016-02-10,186.03999,189.23599,186.14999,3838217,187.3
2016-02-11,182.02,184.96001,183.83,5853818,183.17999
2016-02-12,184.87,187.58,187.55,3273457,185.84
2016-02-16,188.56,190.73599,190.67,3444485,189.75999
2016-02-17,191.97,194.28,193.83,3898120,192.12
2016-02-18,192.69,194.24989,193.05,3710156,194.2
2016-02-19,191.42,193.14,192.92999,2521674,192.13
2016-02-22,194.78999,195.92999,195.72,2516967,194.85001
2016-02-23,193.16,195.28,193.34,2727393,195.02
2016-02-24,190.27,194.5,194.22,2966002,191.59
2016-02-25,193.82001,196.56,196.5,2731477,194.71001
2016-02-26,195.89011,197.67999,196.14999,4392591,197.58
2016-02-29,194.42,197.246,194.50999,5026000,196.14
2016-03-01,195.47,199.21001,199.19,5127912,196.02
2016-03-02,198.28,200.09,200.07001,4431253,198.72
2016-03-03,199.14,200.83,200.78,3087166,199.78999
2016-03-04,200.10001,202.39999,201.48,3465651,201.08
2016-03-07,200.28999,202.12,201.67999,3868482,200.41
2016-03-08,199.25,200.96001,199.38,3312406,200.36501
2016-03-09,199.4501,200.8,200.41,3239368,200.39
2016-03-10,198.46001,202.11,200.52,3364515,201
2016-03-11,202.2,203.88,203.84,2675542,202.32001
2016-03-14,202.85001,204.13,203.56,4579794,203.25
2016-03-15,202.12,203.28,203.22,4213307,202.44
2016-03-16,202.59,204.89999,204.52,3510360,202.64
2016-03-17,203.86,206.33,205.81,5150185,204.35001
2016-03-18,205.96001,206.94,206.57001,6273239,206.38
2016-03-21,205.96001,207.11,206.87,4764836,206.25
2016-03-22,205.73,207.39999,206.75,4603541,205.92
2016-03-23,204.05,205.36,204.3,2981091,205.13
2016-03-24,202.77,204.2,204.17999,3317898,203.05
2016-03-28,203.75,204.88,204.31,2277456,204.67
2016-03-29,203.42999,206.25999,206.25999,3928366,203.81
2016-03-30,206.64999,207.91,207.13,2760851,207.33
2016-03-31,206.38,207.45,206.64999,4606166,206.96001
2016-04-01,205.05,208.2,207.97,4127493,205.41
2016-04-04,206.95,208.125,207.28999,3051460,207.92
2016-04-05,204.92999,206.27,205.25999,3063143,205.75
2016-04-06,205.02,207.53999,207.48,2897086,205.34
2016-04-07,204.13,206.59,204.97,7193924,206.22
2016-04-08,204.92,206.88,205.58,2432437,206.38
2016-04-11,204.95,207.11,205,2745521,206.3
2016-04-12,204.75,207.32001,207.02,2453338,205.27
2016-04-13,207.91,209.16,209.10001,3197726,208.05
2016-04-14,208.67999,209.66,209.12,2510761,209.14
2016-04-15,208.4776,209.17,208.78999,2828450,209.12
2016-04-18,208.07001,210.35001,210.31,3475034,208.2
2016-04-19,210.02,211.27991,210.95,3401041,210.81
2016-04-20,210.48,212,211.11,2458814,211.03
2016-04-21,209.73,211.33,210.06,2968975,211.21001
2016-04-22,209,210.35001,210.03,3286351,209.64
2016-04-25,208.61,209.69,209.66,2767578,209.37
2016-04-26,209.45,210.5999,210.00999,2230842,210.13
2016-04-27,209.14,210.89999,210.39999,2817237,209.50999
2016-04-28,208.03,210.85001,208.58,4416488,209.55
2016-04-29,206.10001,208.19,207.46001,4362380,207.81
2016-05-02,207.48,209.25999,209.08,3478937,208.00999
2016-05-03,206.35989,207.8571,207.25,3407913,207.55
2016-05-04,205.48,206.89,206.07001,2469130,206.05
2016-05-05,205.50999,207.00999,206.00999,2173963,206.59
2016-05-06,204.94,206.81,206.81,2383889,205.13
2016-05-09,206.42999,207.42999,207.00999,2841851,206.63
2016-05-10,207.72,209.53999,209.52,2889494,207.78999
2016-05-11,207.57001,209.39999,207.57001,3116297,208.98
2016-05-12,206.44,208.55,207.67,3348234,208.36
2016-05-13,205.44,207.91,205.75,4859600,207.25
2016-05-16,205.95,208.41,207.83,2636150,206
2016-05-17,205.28641,207.87,206,4338204,207.52
2016-05-18,204.69,207.35001,206.02,4255866,205.48
2016-05-19,203.8,205.58,205.28999,3841252,205.08
2016-05-20,205.89999,207.16,206.53999,2658676,205.99001
2016-05-23,206.03999,206.89999,206.25999,2118362,206.55
2016-05-24,207.2,209.32001,208.94,2616628,207.25
2016-05-25,209.71001,210.85001,210.35001,2453437,209.75
2016-05-26,210.05,210.81,210.42999,2022912,210.56
2016-05-27,210.56,211.31,211.3,2489173,210.61
2016-05-31,210.27,211.8,210.97,3590051,211.66
2016-06-01,209.99001,211.58,211.37,2874114,210.25
2016-06-02,210.33,212.06,212.06,3646647,210.91
2016-06-03,209.98,211.8,211.35001,3327788,211.34
2016-06-06,211.62,212.88,212.52,2977144,211.82001
2016-06-07,212.62,213.46001,212.77,2590501,212.66
2016-06-08,212.81,213.64,213.45,1625136,212.94
2016-06-09,212.32001,213.35001,213.2,2154350,212.62
2016-06-10,210.53999,211.97,211.19,3254516,211.58
2016-06-13,209.44,211.48,209.52,3658985,210.48
2016-06-14,208,209.8299,209.14,4763735,209.12
2016-06-15,208.60001,210.44,208.77,3853602,209.63
2016-06-16,206.64999,209.66,209.45,3751273,207.81
2016-06-17,207.89999,209.38,208.66,3653497,209.32001
2016-06-20,209.91,211.78999,210.03999,4395478,210.99001
2016-06-21,208.96001,210.07001,209.62,2706192,209.47
2016-06-22,209.11,210.69,209.27,3117293,209.82001
2016-06-23,210.46001,212.02,212,2719760,210.99001
2016-06-24,203.88,208.06,204.49001,15207468,204.83
2016-06-27,199.78999,202.77,200.63,8051379,202.75
2016-06-28,202.265,204.38,204.38,7079774,202.64
2016-06-29,205.89,208.10001,207.8,7240162,206.00999
2016-06-30,207.74001,210.72,210.5,6025630,208.41
2016-07-01,210.53999,211.69099,211.13,4743663,210.55
2016-07-05,208.89999,210.27,209.64,6213255,210.14
2016-07-06,208.25,210.99001,210.84,6272518,209.02
2016-07-07,209.84,211.84,210.66,3486483,211.07001
2016-07-08,212,214.14999,213.86,3208431,212.24001
2016-07-11,214.1795,215.28,214.67,3288070,214.42
2016-07-12,215.49001,216.53,216.17999,4714606,215.77
2016-07-13,215.59,216.69501,216.16,3845631,216.67
2016-07-14,216.89999,217.91,217.35001,5336509,217.63
2016-07-15,216.53999,218.05,217.03,3687016,218.02
2016-07-18,216.89999,217.86,217.63,4112802,217.17
2016-07-19,216.88,217.46001,217.39,1885712,217.17999
2016-07-20,217.47,218.60001,218.31,1837112,217.99001
2016-07-21,216.99001,218.47,217.52,1791991,218.19
2016-07-22,217.35001,218.56,218.47,4733887,217.64999
2016-07-25,217.22,218.31,217.91,1702730,218.24001
2016-07-26,217.00101,218.42,218,3090969,217.82001
2016-07-27,216.88,218.50999,217.78,4742088,218.42
2016-07-28,217,218.37,218.03999,1844402,217.52
2016-07-29,217.38,218.78999,218.37,3093539,217.72
2016-08-01,217.64999,218.89999,218.12,3693742,218.47
2016-08-02,215.811,218.07001,216.83,4835021,217.91
2016-08-03,216.39,217.48,217.47,2448646,216.73
2016-08-04,217.07001,218.02,217.67,2143379,217.56
2016-08-05,218.33,219.48,219.39999,3348537,218.50999
2016-08-08,219,219.77991,219.28,1575656,219.66
2016-08-09,219.0576,220.00999,219.42,1665905,219.42
2016-08-10,218.47,219.67,218.88,2775159,219.60001
2016-08-11,219.21001,220.2,219.89,1791727,219.53999
2016-08-12,219.25999,219.97,219.71001,1563325,219.56
2016-08-15,220.14999,220.75999,220.37,1337858,220.14999
2016-08-16,219.23,219.92999,219.25,2987987,219.86
2016-08-17,218.28,219.78999,219.64999,2903282,219.27
2016-08-18,219.48,220.16,220.16,1888377,219.60001
2016-08-19,219,220.00999,219.82001,1657842,219.59
2016-08-22,219.09,220.05499,219.75,1138784,219.55
2016-08-23,220.16,220.88,220.21001,1698032,220.50999
2016-08-24,218.64,220.17,219.17,1526876,220.06
2016-08-25,218.48,219.45,218.95,4890438,218.66
2016-08-26,217.5,220.39,218.56,4310466,219.16
2016-08-29,218.64,219.91,219.60001,1576640,218.71001
2016-08-30,218.61,219.8248,219.25999,1548081,219.55
2016-08-31,217.73,219.00999,218.64999,2531730,218.89
2016-09-01,217.28,218.99001,218.67,3249279,218.64
2016-09-02,218.98,220.14,219.63,2301558,219.7
2016-09-06,219.12,220.37,220.37,3360059,219.95
2016-09-07,219.58,220.48,220.33,3668158,220.12
2016-09-08,219.42999,220.22,219.81,3038323,219.89
2016-09-09,214.48,218.28,214.53999,7335011,218.27
2016-09-12,213.53999,218.0592,217.63,5111594,213.59
2016-09-13,213.75,216.3699,214.47,6515392,216.05
2016-09-14,213.71001,215.92999,214.35001,4224577,214.53
2016-09-15,213.96001,216.96989,216.52,3416392,214.14
2016-09-16,214.87,216,215.62,5064693,215.78
2016-09-19,215.34,217.21001,215.73,2090342,216.49001
2016-09-20,215.69,216.91,215.75,2005758,216.71001
2016-09-21,215.75999,218.36,218.16,4112050,216.55
2016-09-22,219.0601,219.88,219.5,4355343,219.36
2016-09-23,218.23,219.21001,218.35001,2483933,219.06
2016-09-26,215.24001,216.46001,215.45,3025937,216.25
2016-09-27,214.84,216.89999,216.75999,3252368,215.25999
2016-09-28,215.95,218.03,217.89999,2140214,217.07001
2016-09-29,215.28,218.10001,215.94,3913243,217.64
2016-09-30,216.60001,218.35001,217.56,3952787,216.88
2016-10-03,216.25999,217.27,216.89,4755896,217.03
2016-10-04,215.23,217.39999,215.94,3317950,217.16
2016-10-05,216.56,217.35001,216.89,2860576,216.61
2016-10-06,215.96001,217.25999,217.10001,2437579,216.59
2016-10-07,215.39999,217.58,216.25,7719857,217.33
2016-10-10,217.22,217.92999,217.34,2642423,217.37
2016-10-11,213.78999,216.95,214.66,3985546,216.88
2016-10-12,214.226,215.53,214.92999,2415252,214.82001
2016-10-13,212.4133,214.81,214.27,4465675,213.35001
2016-10-14,214.25,215.91,214.28999,3713399,215.39
2016-10-17,213.39,214.595,213.58,2932980,214.28999
2016-10-18,214.49001,215.5,214.89999,1602699,215.45
2016-10-19,214.82001,215.85001,215.42999,2718205,215.2
2016-10-20,214.33,215.75,215.06,2519610,215.10001
2016-10-21,213.99001,215.3,215.16,2227365,214.19
2016-10-24,215.7016,216.53,216.11,2277734,216.23
2016-10-25,215.21001,216.2,215.42,2189313,215.89999
2016-10-26,214.16,215.64,214.97,2501356,214.42
2016-10-27,214.3,215.83,214.38,2882218,215.81
2016-10-28,212.92999,215.14,213.75,3880639,214.33
2016-10-31,213.57001,214.39,213.69,4264570,214.16
2016-11-01,210.78999,214.17999,212.23,8079677,214.13
2016-11-02,210.41,212.28999,210.89999,3790494,211.87
2016-11-03,209.64,211.41,210.02,3740302,211.17
2016-11-04,209.57001,211.07001,209.67,3932627,210.09
2016-11-07,212.49001,214.39,214.32001,8402853,212.64999
2016-11-08,213.60001,216,215.31,6422205,213.92
2016-11-09,213.47,218.34,217.69,9807398,213.50999
2016-11-10,216.45,219.55,218.12,8137543,218.58
2016-11-11,216.55,217.92,217.73,7363459,217.32001
2016-11-14,216.94991,218.5,217.78999,3748579,218.37
2016-11-15,218.02,219.52,219.52,5305809,218.28999
2016-11-16,218.67,219.38,219.24001,4249736,218.78
2016-11-17,219.17,220.31,220.23,5754858,219.32001
2016-11-18,219.53,220.52,219.78999,4573051,220.31
2016-11-21,220.25999,221.4399,221.39,3181562,220.42
2016-11-22,220.99001,222.05,221.75999,3062296,221.8
2016-11-23,221.00999,222.03,222,3758490,221.25
2016-11-25,222.28999,222.82001,222.81,1850782,222.36
2016-11-28,221.63,222.75,221.83,4820866,222.42999
2016-11-29,221.42999,222.72,222.19,3569669,221.81
2016-11-30,221.53,223.10001,221.53,6249128,222.94
2016-12-01,220.42,221.98,220.73,3842734,221.97
2016-12-02,220.52,221.5,220.91,3309613,220.92999
2016-12-05,221.6974,222.67,222.19,2441849,221.94
2016-12-06,221.92999,223.01849,222.99001,3124561,222.50999
2016-12-07,222.66,225.97,225.87,3498863,222.83
2016-12-08,225.56,227.00661,226.41,4668209,225.89999
2016-12-09,226.69,227.85001,227.85001,4484744,226.72
